"X","person_id","offer_id","spent_amount","reward_paid","time","gender","age","became_member_on","income","profile_number","cluster"
11678,"d23a2ef9008c4287a8a7632b9b913f2e",NA,0.72,NA,144,NA,118,20180213,NA,16672,2
11679,"d23a2ef9008c4287a8a7632b9b913f2e",NA,1.34,NA,648,NA,118,20180213,NA,16672,2
11680,"d24693b4f6d141538c41138995cf1ade",NA,0.55,NA,12,NA,118,20160111,NA,12025,1
11681,"d24693b4f6d141538c41138995cf1ade",NA,1.92,NA,18,NA,118,20160111,NA,12025,1
11682,"d24693b4f6d141538c41138995cf1ade",NA,0.64,NA,174,NA,118,20160111,NA,12025,1
11683,"d24693b4f6d141538c41138995cf1ade",NA,5.35,NA,216,NA,118,20160111,NA,12025,1
11684,"d24693b4f6d141538c41138995cf1ade",NA,0.17,NA,390,NA,118,20160111,NA,12025,1
11685,"d24693b4f6d141538c41138995cf1ade",NA,1.67,NA,396,NA,118,20160111,NA,12025,1
11686,"d24693b4f6d141538c41138995cf1ade",NA,0.24,NA,510,NA,118,20160111,NA,12025,1
11687,"d24693b4f6d141538c41138995cf1ade",NA,1.65,NA,516,NA,118,20160111,NA,12025,1
11688,"d24693b4f6d141538c41138995cf1ade",NA,4.44,NA,654,NA,118,20160111,NA,12025,1
11689,"d24693b4f6d141538c41138995cf1ade",NA,0.4,NA,684,NA,118,20160111,NA,12025,1
11690,"d24693b4f6d141538c41138995cf1ade",NA,1.25,NA,690,NA,118,20160111,NA,12025,1
11691,"d24693b4f6d141538c41138995cf1ade",NA,1.48,NA,702,NA,118,20160111,NA,12025,1
11692,"d24cd08e13a1412c9fc9d5a675d0f148",NA,1.75,NA,372,NA,118,20180126,NA,2984,4
11693,"d24cd08e13a1412c9fc9d5a675d0f148",NA,0.72,NA,426,NA,118,20180126,NA,2984,4
11694,"d24cd08e13a1412c9fc9d5a675d0f148",NA,1.93,NA,588,NA,118,20180126,NA,2984,4
11695,"d25c574922054a82b1bcab0a0ea3cca2",NA,3.06,NA,72,NA,118,20160225,NA,3905,1
11696,"d25c574922054a82b1bcab0a0ea3cca2",NA,0.54,NA,102,NA,118,20160225,NA,3905,1
11697,"d25c574922054a82b1bcab0a0ea3cca2",NA,7.33,NA,114,NA,118,20160225,NA,3905,1
11698,"d25c574922054a82b1bcab0a0ea3cca2",NA,5.78,NA,336,NA,118,20160225,NA,3905,1
11699,"d25c574922054a82b1bcab0a0ea3cca2",NA,1.45,NA,546,NA,118,20160225,NA,3905,1
11700,"d25c574922054a82b1bcab0a0ea3cca2",NA,2.43,NA,576,NA,118,20160225,NA,3905,1
11701,"d25c574922054a82b1bcab0a0ea3cca2",NA,1.65,NA,606,NA,118,20160225,NA,3905,1
11702,"d25c574922054a82b1bcab0a0ea3cca2",NA,2.55,NA,654,NA,118,20160225,NA,3905,1
11703,"d2925895f1094ecb99cf24d0a62ce1c2",NA,0.75,NA,24,NA,118,20150910,NA,12384,3
11704,"d2925895f1094ecb99cf24d0a62ce1c2",NA,0.5,NA,78,NA,118,20150910,NA,12384,3
11705,"d2925895f1094ecb99cf24d0a62ce1c2",NA,0.22,NA,276,NA,118,20150910,NA,12384,3
11706,"d2925895f1094ecb99cf24d0a62ce1c2",NA,3.4,NA,318,NA,118,20150910,NA,12384,3
11707,"d2925895f1094ecb99cf24d0a62ce1c2",NA,2.79,NA,336,NA,118,20150910,NA,12384,3
11708,"d2925895f1094ecb99cf24d0a62ce1c2",NA,3.03,NA,414,NA,118,20150910,NA,12384,3
11709,"d2925895f1094ecb99cf24d0a62ce1c2",NA,3.27,NA,438,NA,118,20150910,NA,12384,3
11710,"d2925895f1094ecb99cf24d0a62ce1c2",NA,1.58,NA,474,NA,118,20150910,NA,12384,3
11711,"d2925895f1094ecb99cf24d0a62ce1c2",NA,3.94,NA,522,NA,118,20150910,NA,12384,3
11712,"d2925895f1094ecb99cf24d0a62ce1c2",NA,1.43,NA,570,NA,118,20150910,NA,12384,3
11713,"d2925895f1094ecb99cf24d0a62ce1c2",NA,4.86,NA,594,NA,118,20150910,NA,12384,3
11714,"d2925895f1094ecb99cf24d0a62ce1c2",NA,2.91,NA,630,NA,118,20150910,NA,12384,3
11715,"d2925895f1094ecb99cf24d0a62ce1c2",NA,1.33,NA,666,NA,118,20150910,NA,12384,3
11716,"d32aa738e03f44feac7ec3db9ec12baa",NA,0.86,NA,234,NA,118,20180723,NA,12871,2
11717,"d32aa738e03f44feac7ec3db9ec12baa",NA,2.37,NA,384,NA,118,20180723,NA,12871,2
11718,"d32aa738e03f44feac7ec3db9ec12baa",NA,3.99,NA,522,NA,118,20180723,NA,12871,2
11719,"d32aa738e03f44feac7ec3db9ec12baa",NA,0.32,NA,576,NA,118,20180723,NA,12871,2
11720,"d32aa738e03f44feac7ec3db9ec12baa",NA,2.21,NA,624,NA,118,20180723,NA,12871,2
11721,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,1.1,NA,6,NA,118,20180430,NA,10272,2
11722,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,1.11,NA,294,NA,118,20180430,NA,10272,2
11723,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,2.1,NA,432,NA,118,20180430,NA,10272,2
11724,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,0.88,NA,528,NA,118,20180430,NA,10272,2
11725,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,0.36,NA,576,NA,118,20180430,NA,10272,2
11726,"d39e704f67fd4b9f98b83b0ed422ef6c",NA,0.54,NA,606,NA,118,20180430,NA,10272,2
11727,"d3c252891c324c628ce1383487e12492",NA,1.02,NA,84,NA,118,20171121,NA,6529,4
11728,"d3c252891c324c628ce1383487e12492",NA,4.11,NA,168,NA,118,20171121,NA,6529,4
11729,"d3c252891c324c628ce1383487e12492",NA,0.36,NA,210,NA,118,20171121,NA,6529,4
11730,"d3c252891c324c628ce1383487e12492",NA,0.37,NA,252,NA,118,20171121,NA,6529,4
11731,"d3c252891c324c628ce1383487e12492",NA,1.69,NA,264,NA,118,20171121,NA,6529,4
11732,"d3c252891c324c628ce1383487e12492",NA,1.91,NA,276,NA,118,20171121,NA,6529,4
11733,"d3c252891c324c628ce1383487e12492",NA,0.79,NA,318,NA,118,20171121,NA,6529,4
11734,"d3c252891c324c628ce1383487e12492",NA,0.15,NA,366,NA,118,20171121,NA,6529,4
11735,"d3c252891c324c628ce1383487e12492",NA,5.6,NA,444,NA,118,20171121,NA,6529,4
11736,"d3c252891c324c628ce1383487e12492",NA,1.92,NA,534,NA,118,20171121,NA,6529,4
11737,"d3c252891c324c628ce1383487e12492",NA,2.92,NA,570,NA,118,20171121,NA,6529,4
11738,"d3c252891c324c628ce1383487e12492",NA,3.2,NA,630,NA,118,20171121,NA,6529,4
11739,"d3c252891c324c628ce1383487e12492",NA,2.01,NA,636,NA,118,20171121,NA,6529,4
11740,"d3c252891c324c628ce1383487e12492",NA,2.86,NA,642,NA,118,20171121,NA,6529,4
11741,"d3c252891c324c628ce1383487e12492",NA,1.26,NA,690,NA,118,20171121,NA,6529,4
11742,"d3c252891c324c628ce1383487e12492",NA,1.56,NA,714,NA,118,20171121,NA,6529,4
11743,"d3eff45e6f15467a9a89f236f2264d61",NA,1.45,NA,156,NA,118,20151108,NA,8102,3
11744,"d3eff45e6f15467a9a89f236f2264d61",NA,1.18,NA,174,NA,118,20151108,NA,8102,3
11745,"d3eff45e6f15467a9a89f236f2264d61",NA,1.54,NA,372,NA,118,20151108,NA,8102,3
11746,"d3eff45e6f15467a9a89f236f2264d61",NA,0.75,NA,378,NA,118,20151108,NA,8102,3
11747,"d3eff45e6f15467a9a89f236f2264d61",NA,0.26,NA,408,NA,118,20151108,NA,8102,3
11748,"d3eff45e6f15467a9a89f236f2264d61",NA,4.26,NA,468,NA,118,20151108,NA,8102,3
11749,"d3eff45e6f15467a9a89f236f2264d61",NA,0.32,NA,534,NA,118,20151108,NA,8102,3
11750,"d3eff45e6f15467a9a89f236f2264d61",NA,1.66,NA,612,NA,118,20151108,NA,8102,3
11751,"d3eff45e6f15467a9a89f236f2264d61",NA,3.98,NA,648,NA,118,20151108,NA,8102,3
11752,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1,NA,18,NA,118,20171021,NA,5089,4
11753,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,0.84,NA,30,NA,118,20171021,NA,5089,4
11754,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1.26,NA,42,NA,118,20171021,NA,5089,4
11755,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,0.43,NA,90,NA,118,20171021,NA,5089,4
11756,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1.64,NA,204,NA,118,20171021,NA,5089,4
11757,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1.04,NA,210,NA,118,20171021,NA,5089,4
11758,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,0.89,NA,222,NA,118,20171021,NA,5089,4
11759,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,2.59,NA,276,NA,118,20171021,NA,5089,4
11760,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,0.05,NA,282,NA,118,20171021,NA,5089,4
11761,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1.21,NA,300,NA,118,20171021,NA,5089,4
11762,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,4.4,NA,474,NA,118,20171021,NA,5089,4
11763,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,1.54,NA,516,NA,118,20171021,NA,5089,4
11764,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,2.51,NA,534,NA,118,20171021,NA,5089,4
11765,"d3f70877b0ad4c909bce4f7960ba0f2c",NA,0.56,NA,552,NA,118,20171021,NA,5089,4
11766,"d3f998b289524c48862d1ed0cd3f7fb6",NA,2.37,NA,96,NA,118,20160610,NA,1326,1
11767,"d3f998b289524c48862d1ed0cd3f7fb6",NA,0.14,NA,186,NA,118,20160610,NA,1326,1
11768,"d3f998b289524c48862d1ed0cd3f7fb6",NA,8.89,NA,318,NA,118,20160610,NA,1326,1
11769,"d3f998b289524c48862d1ed0cd3f7fb6",NA,5.96,NA,372,NA,118,20160610,NA,1326,1
11770,"d3f998b289524c48862d1ed0cd3f7fb6",NA,1.58,NA,468,NA,118,20160610,NA,1326,1
11771,"d3f998b289524c48862d1ed0cd3f7fb6",NA,6.73,NA,504,NA,118,20160610,NA,1326,1
11772,"d3f998b289524c48862d1ed0cd3f7fb6",NA,1.78,NA,582,NA,118,20160610,NA,1326,1
11773,"d3f998b289524c48862d1ed0cd3f7fb6",NA,18.14,NA,630,NA,118,20160610,NA,1326,1
11774,"d3f998b289524c48862d1ed0cd3f7fb6",NA,7.86,NA,636,NA,118,20160610,NA,1326,1
11775,"d4309b7d75174eaa8115f4357b28cd98",NA,0.53,NA,174,NA,118,20170917,NA,3484,4
11776,"d4309b7d75174eaa8115f4357b28cd98",NA,1.89,NA,570,NA,118,20170917,NA,3484,4
11777,"d4309b7d75174eaa8115f4357b28cd98",NA,0.46,NA,606,NA,118,20170917,NA,3484,4
11778,"d4864a84304f4c988cf9748813ade9a5",NA,2.38,NA,54,NA,118,20160501,NA,15945,1
11779,"d4864a84304f4c988cf9748813ade9a5",NA,2.88,NA,180,NA,118,20160501,NA,15945,1
11780,"d4864a84304f4c988cf9748813ade9a5",NA,4.07,NA,408,NA,118,20160501,NA,15945,1
11781,"d4864a84304f4c988cf9748813ade9a5",NA,0.7,NA,414,NA,118,20160501,NA,15945,1
11782,"d4864a84304f4c988cf9748813ade9a5",NA,2.3,NA,426,NA,118,20160501,NA,15945,1
11783,"d4864a84304f4c988cf9748813ade9a5",NA,0.14,NA,438,NA,118,20160501,NA,15945,1
11784,"d4864a84304f4c988cf9748813ade9a5",NA,4.14,NA,642,NA,118,20160501,NA,15945,1
11785,"d4f2dbe7aeec4ec980b7622d9946e486",NA,4.19,NA,78,NA,118,20150927,NA,13040,3
11786,"d4f2dbe7aeec4ec980b7622d9946e486",NA,0.12,NA,168,NA,118,20150927,NA,13040,3
11787,"d4f2dbe7aeec4ec980b7622d9946e486",NA,1.22,NA,192,NA,118,20150927,NA,13040,3
11788,"d4f2dbe7aeec4ec980b7622d9946e486",NA,1.38,NA,222,NA,118,20150927,NA,13040,3
11789,"d4f2dbe7aeec4ec980b7622d9946e486",NA,5.26,NA,282,NA,118,20150927,NA,13040,3
11790,"d4f2dbe7aeec4ec980b7622d9946e486",NA,1.2,NA,552,NA,118,20150927,NA,13040,3
11791,"d5279845609e4e239201ee7c59275eda",NA,1.43,NA,522,NA,118,20171223,NA,16738,2
11792,"d5279845609e4e239201ee7c59275eda",NA,2.21,NA,708,NA,118,20171223,NA,16738,2
11793,"d5299e0003e44a11858e28bc4fd86d0c",NA,4.02,NA,66,NA,118,20160214,NA,1880,1
11794,"d5299e0003e44a11858e28bc4fd86d0c",NA,1.2,NA,360,NA,118,20160214,NA,1880,1
11795,"d5299e0003e44a11858e28bc4fd86d0c",NA,2.12,NA,612,NA,118,20160214,NA,1880,1
11796,"d5299e0003e44a11858e28bc4fd86d0c",NA,2.62,NA,636,NA,118,20160214,NA,1880,1
11797,"d531d1b3ea68440889634a0239c20878",NA,3.72,NA,498,NA,118,20180715,NA,2780,4
11798,"d531d1b3ea68440889634a0239c20878",NA,0.05,NA,666,NA,118,20180715,NA,2780,4
11799,"d558b038136e4474a94ac2bb0a67efc9",NA,3,NA,12,NA,118,20151126,NA,1219,3
11800,"d558b038136e4474a94ac2bb0a67efc9",NA,0.59,NA,162,NA,118,20151126,NA,1219,3
11801,"d558b038136e4474a94ac2bb0a67efc9",NA,0.69,NA,198,NA,118,20151126,NA,1219,3
11802,"d558b038136e4474a94ac2bb0a67efc9",NA,0.35,NA,258,NA,118,20151126,NA,1219,3
11803,"d558b038136e4474a94ac2bb0a67efc9",NA,9.49,NA,408,NA,118,20151126,NA,1219,3
11804,"d558b038136e4474a94ac2bb0a67efc9",NA,0.53,NA,432,NA,118,20151126,NA,1219,3
11805,"d558b038136e4474a94ac2bb0a67efc9",NA,7.28,NA,444,NA,118,20151126,NA,1219,3
11806,"d558b038136e4474a94ac2bb0a67efc9",NA,1.13,NA,462,NA,118,20151126,NA,1219,3
11807,"d558b038136e4474a94ac2bb0a67efc9",NA,0.42,NA,498,NA,118,20151126,NA,1219,3
11808,"d558b038136e4474a94ac2bb0a67efc9",NA,2.69,NA,582,NA,118,20151126,NA,1219,3
11809,"d558b038136e4474a94ac2bb0a67efc9",NA,0.3,NA,606,NA,118,20151126,NA,1219,3
11810,"d558b038136e4474a94ac2bb0a67efc9",NA,0.86,NA,666,NA,118,20151126,NA,1219,3
11811,"d56386cf344c4829bbf420d1895dca37",NA,8.07,NA,108,NA,118,20171102,NA,15747,2
11812,"d56386cf344c4829bbf420d1895dca37",NA,1.41,NA,336,NA,118,20171102,NA,15747,2
11813,"d56386cf344c4829bbf420d1895dca37",NA,2.96,NA,402,NA,118,20171102,NA,15747,2
11814,"d56386cf344c4829bbf420d1895dca37",NA,3.94,NA,474,NA,118,20171102,NA,15747,2
11815,"d5693531c45e49bda3af20db740101af",NA,1.39,NA,30,NA,118,20171025,NA,948,4
11816,"d5693531c45e49bda3af20db740101af",NA,0.44,NA,204,NA,118,20171025,NA,948,4
11817,"d5891ad73bd8469085d81282d062aea7",NA,1.48,NA,66,NA,118,20171014,NA,12953,2
11818,"d5891ad73bd8469085d81282d062aea7",NA,2.55,NA,72,NA,118,20171014,NA,12953,2
11819,"d5891ad73bd8469085d81282d062aea7",NA,1.64,NA,144,NA,118,20171014,NA,12953,2
11820,"d5891ad73bd8469085d81282d062aea7",NA,2.77,NA,348,NA,118,20171014,NA,12953,2
11821,"d5891ad73bd8469085d81282d062aea7",NA,3.78,NA,402,NA,118,20171014,NA,12953,2
11822,"d5891ad73bd8469085d81282d062aea7",NA,2.8,NA,420,NA,118,20171014,NA,12953,2
11823,"d5891ad73bd8469085d81282d062aea7",NA,1.67,NA,540,NA,118,20171014,NA,12953,2
11824,"d59b9601634a4116bb65209fe2a47af5",NA,0.06,NA,234,NA,118,20160627,NA,12424,1
11825,"d59b9601634a4116bb65209fe2a47af5",NA,4.23,NA,258,NA,118,20160627,NA,12424,1
11826,"d59b9601634a4116bb65209fe2a47af5",NA,1.09,NA,300,NA,118,20160627,NA,12424,1
11827,"d59b9601634a4116bb65209fe2a47af5",NA,4.45,NA,384,NA,118,20160627,NA,12424,1
11828,"d59b9601634a4116bb65209fe2a47af5",NA,1.66,NA,480,NA,118,20160627,NA,12424,1
11829,"d59b9601634a4116bb65209fe2a47af5",NA,2.47,NA,516,NA,118,20160627,NA,12424,1
11830,"d59b9601634a4116bb65209fe2a47af5",NA,4.1,NA,600,NA,118,20160627,NA,12424,1
11831,"d5d0c3591e6d452f896b82442bfd1f3c",NA,2.08,NA,162,NA,118,20160413,NA,1063,1
11832,"d5d0c3591e6d452f896b82442bfd1f3c",NA,0.09,NA,312,NA,118,20160413,NA,1063,1
11833,"d5d0c3591e6d452f896b82442bfd1f3c",NA,0.67,NA,372,NA,118,20160413,NA,1063,1
11834,"d5d0c3591e6d452f896b82442bfd1f3c",NA,0.92,NA,432,NA,118,20160413,NA,1063,1
11835,"d5d0c3591e6d452f896b82442bfd1f3c",NA,1.54,NA,654,NA,118,20160413,NA,1063,1
11836,"d5e02fe3c03544e6b476a205643aac92",NA,1.75,NA,72,NA,118,20171225,NA,7653,4
11837,"d5e02fe3c03544e6b476a205643aac92",NA,5.5,NA,114,NA,118,20171225,NA,7653,4
11838,"d5e02fe3c03544e6b476a205643aac92",NA,1.65,NA,288,NA,118,20171225,NA,7653,4
11839,"d5e02fe3c03544e6b476a205643aac92",NA,0.12,NA,360,NA,118,20171225,NA,7653,4
11840,"d5e02fe3c03544e6b476a205643aac92",NA,0.13,NA,378,NA,118,20171225,NA,7653,4
11841,"d5e02fe3c03544e6b476a205643aac92",NA,4.98,NA,438,NA,118,20171225,NA,7653,4
11842,"d5e02fe3c03544e6b476a205643aac92",NA,0.76,NA,534,NA,118,20171225,NA,7653,4
11843,"d5e02fe3c03544e6b476a205643aac92",NA,0.43,NA,654,NA,118,20171225,NA,7653,4
11844,"d6063a30185b4e60b58a445bacec5f56",NA,2.01,NA,24,NA,118,20180626,NA,16840,2
11845,"d6063a30185b4e60b58a445bacec5f56",NA,0.41,NA,276,NA,118,20180626,NA,16840,2
11846,"d6063a30185b4e60b58a445bacec5f56",NA,2.46,NA,306,NA,118,20180626,NA,16840,2
11847,"d6063a30185b4e60b58a445bacec5f56",NA,0.97,NA,420,NA,118,20180626,NA,16840,2
11848,"d6063a30185b4e60b58a445bacec5f56",NA,2,NA,660,NA,118,20180626,NA,16840,2
11849,"d60b6ba27b854d82a66e92c81cc776ef",NA,1.66,NA,204,NA,118,20180214,NA,468,4
11850,"d60b6ba27b854d82a66e92c81cc776ef",NA,2.32,NA,276,NA,118,20180214,NA,468,4
11851,"d60b6ba27b854d82a66e92c81cc776ef",NA,6.59,NA,324,NA,118,20180214,NA,468,4
11852,"d60b6ba27b854d82a66e92c81cc776ef",NA,0.7,NA,426,NA,118,20180214,NA,468,4
11853,"d60b6ba27b854d82a66e92c81cc776ef",NA,1.43,NA,432,NA,118,20180214,NA,468,4
11854,"d60b6ba27b854d82a66e92c81cc776ef",NA,0.07,NA,636,NA,118,20180214,NA,468,4
11855,"d60b6ba27b854d82a66e92c81cc776ef",NA,0.81,NA,648,NA,118,20180214,NA,468,4
11856,"d60b6ba27b854d82a66e92c81cc776ef",NA,0.24,NA,684,NA,118,20180214,NA,468,4
11857,"d63a0ea09b934412b45f04efd2beee14",NA,1.97,NA,36,NA,118,20151024,NA,12571,3
11858,"d63a0ea09b934412b45f04efd2beee14",NA,1.6,NA,258,NA,118,20151024,NA,12571,3
11859,"d63a0ea09b934412b45f04efd2beee14",NA,4.17,NA,318,NA,118,20151024,NA,12571,3
11860,"d63a0ea09b934412b45f04efd2beee14",NA,3.27,NA,390,NA,118,20151024,NA,12571,3
11861,"d63a0ea09b934412b45f04efd2beee14",NA,2.04,NA,468,NA,118,20151024,NA,12571,3
11862,"d63a0ea09b934412b45f04efd2beee14",NA,3.81,NA,474,NA,118,20151024,NA,12571,3
11863,"d63a0ea09b934412b45f04efd2beee14",NA,0.74,NA,534,NA,118,20151024,NA,12571,3
11864,"d63a0ea09b934412b45f04efd2beee14",NA,1.02,NA,570,NA,118,20151024,NA,12571,3
11865,"d63a0ea09b934412b45f04efd2beee14",NA,0.99,NA,594,NA,118,20151024,NA,12571,3
11866,"d63a0ea09b934412b45f04efd2beee14",NA,0.16,NA,660,NA,118,20151024,NA,12571,3
11867,"d63a0ea09b934412b45f04efd2beee14",NA,0.64,NA,696,NA,118,20151024,NA,12571,3
11868,"d66f572de8014c5b82131a5bd2eb4d25",NA,0.33,NA,288,NA,118,20170304,NA,14819,2
11869,"d66f572de8014c5b82131a5bd2eb4d25",NA,4.62,NA,438,NA,118,20170304,NA,14819,2
11870,"d66f572de8014c5b82131a5bd2eb4d25",NA,0.69,NA,540,NA,118,20170304,NA,14819,2
11871,"d66f572de8014c5b82131a5bd2eb4d25",NA,3.26,NA,564,NA,118,20170304,NA,14819,2
11872,"d66f572de8014c5b82131a5bd2eb4d25",NA,3.1,NA,570,NA,118,20170304,NA,14819,2
11873,"d66f572de8014c5b82131a5bd2eb4d25",NA,0.07,NA,618,NA,118,20170304,NA,14819,2
11874,"d66f572de8014c5b82131a5bd2eb4d25",NA,0.87,NA,624,NA,118,20170304,NA,14819,2
11875,"d66f572de8014c5b82131a5bd2eb4d25",NA,0.06,NA,636,NA,118,20170304,NA,14819,2
11876,"d6df308b05364b2b9ed238bbf838b3d3",NA,0.49,NA,294,NA,118,20180702,NA,10167,2
11877,"d6df308b05364b2b9ed238bbf838b3d3",NA,3.61,NA,552,NA,118,20180702,NA,10167,2
11878,"d72b53c63ec747f281c16c1b3f536d72",NA,1.18,NA,66,NA,118,20171014,NA,5418,4
11879,"d72b53c63ec747f281c16c1b3f536d72",NA,2.71,NA,132,NA,118,20171014,NA,5418,4
11880,"d72b53c63ec747f281c16c1b3f536d72",NA,1.63,NA,174,NA,118,20171014,NA,5418,4
11881,"d72b53c63ec747f281c16c1b3f536d72",NA,2.05,NA,186,NA,118,20171014,NA,5418,4
11882,"d72b53c63ec747f281c16c1b3f536d72",NA,1.91,NA,492,NA,118,20171014,NA,5418,4
11883,"d72b53c63ec747f281c16c1b3f536d72",NA,2.26,NA,504,NA,118,20171014,NA,5418,4
11884,"d72b53c63ec747f281c16c1b3f536d72",NA,1.17,NA,528,NA,118,20171014,NA,5418,4
11885,"d72b53c63ec747f281c16c1b3f536d72",NA,0.81,NA,546,NA,118,20171014,NA,5418,4
11886,"d72b53c63ec747f281c16c1b3f536d72",NA,0.53,NA,582,NA,118,20171014,NA,5418,4
11887,"d72b53c63ec747f281c16c1b3f536d72",NA,2.75,NA,666,NA,118,20171014,NA,5418,4
11888,"d733b649392d44ac9bf43595a4ea6c83",NA,2.65,NA,108,NA,118,20180402,NA,6378,4
11889,"d733b649392d44ac9bf43595a4ea6c83",NA,5.81,NA,612,NA,118,20180402,NA,6378,4
11890,"d75df391059b4ba7afd724b01e6f7ff4",NA,3.51,NA,6,NA,118,20170905,NA,13288,2
11891,"d75df391059b4ba7afd724b01e6f7ff4",NA,3.04,NA,114,NA,118,20170905,NA,13288,2
11892,"d75df391059b4ba7afd724b01e6f7ff4",NA,3.56,NA,540,NA,118,20170905,NA,13288,2
11893,"d75df391059b4ba7afd724b01e6f7ff4",NA,6.26,NA,642,NA,118,20170905,NA,13288,2
11894,"d75df391059b4ba7afd724b01e6f7ff4",NA,1.59,NA,690,NA,118,20170905,NA,13288,2
11895,"d786de82599f491c8f57abc3a166819d",NA,0.54,NA,90,NA,118,20150922,NA,8133,3
11896,"d786de82599f491c8f57abc3a166819d",NA,2.06,NA,102,NA,118,20150922,NA,8133,3
11897,"d786de82599f491c8f57abc3a166819d",NA,0.14,NA,180,NA,118,20150922,NA,8133,3
11898,"d786de82599f491c8f57abc3a166819d",NA,0.24,NA,228,NA,118,20150922,NA,8133,3
11899,"d786de82599f491c8f57abc3a166819d",NA,2.38,NA,360,NA,118,20150922,NA,8133,3
11900,"d786de82599f491c8f57abc3a166819d",NA,2.75,NA,408,NA,118,20150922,NA,8133,3
11901,"d786de82599f491c8f57abc3a166819d",NA,1.14,NA,426,NA,118,20150922,NA,8133,3
11902,"d786de82599f491c8f57abc3a166819d",NA,1.68,NA,444,NA,118,20150922,NA,8133,3
11903,"d786de82599f491c8f57abc3a166819d",NA,2.33,NA,510,NA,118,20150922,NA,8133,3
11904,"d786de82599f491c8f57abc3a166819d",NA,1.26,NA,546,NA,118,20150922,NA,8133,3
11905,"d786de82599f491c8f57abc3a166819d",NA,0.61,NA,564,NA,118,20150922,NA,8133,3
11906,"d78f91c4f4c149968de04369adc5c4d5",NA,3.07,NA,270,NA,118,20180403,NA,8073,4
11907,"d78f91c4f4c149968de04369adc5c4d5",NA,0.89,NA,618,NA,118,20180403,NA,8073,4
11908,"d79a422d00674d80a30311c203ad0e6b",NA,0.29,NA,48,NA,118,20160309,NA,2909,1
11909,"d79a422d00674d80a30311c203ad0e6b",NA,2.36,NA,186,NA,118,20160309,NA,2909,1
11910,"d79a422d00674d80a30311c203ad0e6b",NA,3.2,NA,204,NA,118,20160309,NA,2909,1
11911,"d79a422d00674d80a30311c203ad0e6b",NA,1.63,NA,468,NA,118,20160309,NA,2909,1
11912,"d7af537a9c1c47d8a89913699c4b4343",NA,1.94,NA,36,NA,118,20170718,NA,11527,2
11913,"d7af537a9c1c47d8a89913699c4b4343",NA,4.82,NA,66,NA,118,20170718,NA,11527,2
11914,"d7af537a9c1c47d8a89913699c4b4343",NA,1.62,NA,168,NA,118,20170718,NA,11527,2
11915,"d7af537a9c1c47d8a89913699c4b4343",NA,1.68,NA,192,NA,118,20170718,NA,11527,2
11916,"d7af537a9c1c47d8a89913699c4b4343",NA,0.61,NA,300,NA,118,20170718,NA,11527,2
11917,"d7af537a9c1c47d8a89913699c4b4343",NA,0.35,NA,354,NA,118,20170718,NA,11527,2
11918,"d7af537a9c1c47d8a89913699c4b4343",NA,0.56,NA,360,NA,118,20170718,NA,11527,2
11919,"d7af537a9c1c47d8a89913699c4b4343",NA,0.28,NA,378,NA,118,20170718,NA,11527,2
11920,"d7af537a9c1c47d8a89913699c4b4343",NA,0.22,NA,402,NA,118,20170718,NA,11527,2
11921,"d7af537a9c1c47d8a89913699c4b4343",NA,1.15,NA,420,NA,118,20170718,NA,11527,2
11922,"d7af537a9c1c47d8a89913699c4b4343",NA,3.06,NA,426,NA,118,20170718,NA,11527,2
11923,"d7af537a9c1c47d8a89913699c4b4343",NA,3.65,NA,468,NA,118,20170718,NA,11527,2
11924,"d7af537a9c1c47d8a89913699c4b4343",NA,1.45,NA,480,NA,118,20170718,NA,11527,2
11925,"d7af537a9c1c47d8a89913699c4b4343",NA,0.7,NA,516,NA,118,20170718,NA,11527,2
11926,"d7af537a9c1c47d8a89913699c4b4343",NA,0.64,NA,570,NA,118,20170718,NA,11527,2
11927,"d7af537a9c1c47d8a89913699c4b4343",NA,0.05,NA,654,NA,118,20170718,NA,11527,2
11928,"d7af537a9c1c47d8a89913699c4b4343",NA,1.7,NA,672,NA,118,20170718,NA,11527,2
11929,"d7c5eba7c8884d06b82f700b0e7c1b05",NA,1.09,NA,54,NA,118,20180516,NA,16608,2
11930,"d7c5eba7c8884d06b82f700b0e7c1b05",NA,3.24,NA,222,NA,118,20180516,NA,16608,2
11931,"d7c5eba7c8884d06b82f700b0e7c1b05",NA,0.56,NA,504,NA,118,20180516,NA,16608,2
